Invoice ID,Branch,Region,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Month,Payment,cogs,gross margin percentage,gross income,Rating
190-14-3147,B,West,Mumbai,Normal,Male,Health and beauty,17.97,4,3.59,75.47,02-01-2019,8.43.00 PM,January,Ewallet,71.88,4.76,3.42,6.4
408-66-6712,C,South,Banglore,Member,Male,Health and beauty,47.71,6,14.31,300.57,02-01-2019,2.19.00 PM,January,Ewallet,286.26,4.76,13.63,4.4
679-22-6530,B,West,Mumbai,Normal,Male,Sports and travel,40.62,2,4.06,85.3,01-01-2019,10.01.00 AM,January,Credit card,81.24,4.76,3.87,4.1
588-47-8641,A,North,Delhi,Member,Female,Fashion accessories,56.04,10,28.02,588.42,01-01-2019,7.30.00 PM,January,Ewallet,560.4,4.76,26.68,4.4
642-61-4706,B,West,Mumbai,Member,Female,Food and beverages,93.4,2,9.34,196.14,03-01-2019,4.34.00 PM,January,Cash,186.8,4.76,8.89,5.5
576-31-4774,B,West,Mumbai,Normal,Male,Health and beauty,73.41,3,11.01,231.24,03-02-2019,1.10.00 PM,February,Ewallet,220.23,4.76,10.48,4
556-41-6224,C,South,Banglore,Normal,Female,Health and beauty,33.64,8,13.46,282.58,02-01-2019,5.10.00 PM,January,Credit card,269.12,4.76,12.81,9.3
811-03-8790,A,North,Delhi,Normal,Male,Electronic accessories,45.48,10,22.74,477.54,03-01-2019,10.22.00 AM,January,Credit card,454.8,4.76,21.65,4.8
242-11-3142,B,West,Mumbai,Member,Female,Fashion accessories,83.77,2,8.38,175.92,02-01-2019,7.57.00 PM,January,Cash,167.54,4.76,7.97,4.6
752-23-3760,B,West,Mumbai,Member,Male,Sports and travel,64.08,7,22.43,470.99,02-01-2019,7.29.00 PM,January,Credit card,448.56,4.76,21.35,7.3
274-05-5470,A,North,Delhi,Member,Male,Food and beverages,73.47,4,14.69,308.57,02-01-2019,6.30.00 PM,January,Cash,293.88,4.76,13.99,6
648-94-3045,C,South,Banglore,Normal,Female,Health and beauty,58.95,10,29.48,618.98,02-07-2019,2.27.00 PM,July,Ewallet,589.5,4.76,28.06,8.1
130-67-4723,A,North,Delhi,Member,Female,Food and beverages,48.5,6,14.55,305.55,01-11-2019,1.57.00 PM,November,Ewallet,291,4.76,13.85,9.4
528-87-5606,B,West,Mumbai,Member,Male,Electronic accessories,39.48,1,1.97,41.45,02-12-2019,7.43.00 PM,December,Cash,39.48,4.76,1.88,6.5
320-85-2052,B,West,Mumbai,Normal,Male,Sports and travel,34.81,1,1.74,36.55,01-01-2019,10.11.00 AM,January,Credit card,34.81,4.76,1.66,7
370-96-0655,C,South,Banglore,Normal,Male,Fashion accessories,49.32,6,14.8,310.72,01-09-2019,1.46.00 PM,September,Ewallet,295.92,4.76,14.09,7.1
105-10-6182,A,North,Delhi,Member,Female,Fashion accessories,21.48,2,2.15,45.11,02-01-2019,12.22.00 PM,January,Ewallet,42.96,4.76,2.04,6.6
510-79-0415,B,West,Mumbai,Member,Male,Sports and travel,23.08,6,6.92,145.4,01-01-2019,7.20.00 PM,January,Ewallet,138.48,4.76,6.59,4.9
241-96-5076,B,West,Mumbai,Member,Male,Home and lifestyle,49.1,2,4.91,103.11,01-08-2019,12.58.00 PM,August,Credit card,98.2,4.76,4.67,6.4
767-97-4650,B,West,Mumbai,Member,Male,Sports and travel,64.83,2,6.48,136.14,01-08-2019,11.59.00 AM,August,Credit card,129.66,4.76,6.17,8
648-83-1321,A,North,Delhi,Member,Female,Home and lifestyle,63.56,10,31.78,667.38,01-01-2019,5.59.00 PM,January,Cash,635.6,4.76,30.25,4.3
173-57-2300,C,South,Banglore,Member,Female,Sports and travel,72.88,2,7.29,153.05,03-01-2019,12.51.00 PM,January,Cash,145.76,4.76,6.94,6.1
305-03-2383,A,North,Delhi,Normal,Male,Food and beverages,67.1,3,10.07,211.37,02-01-2019,10.36.00 AM,January,Cash,201.3,4.76,9.58,7.5
394-55-6384,C,South,Banglore,Member,Male,Sports and travel,70.19,9,31.59,663.3,01-01-2019,1.38.00 PM,January,Cash,631.71,4.76,30.07,6.7
266-20-6657,C,South,Banglore,Member,Female,Food and beverages,55.04,7,19.26,404.54,03-12-2019,7.39.00 PM,December,Ewallet,385.28,4.76,18.34,5.2
689-05-1884,A,North,Delhi,Member,Female,Health and beauty,48.63,10,24.32,510.62,03-04-2019,12.44.00 PM,April,Cash,486.3,4.76,23.15,8.8
196-01-2849,C,South,Banglore,Member,Male,Fashion accessories,73.38,7,25.68,539.34,02-10-2019,1.56.00 PM,October,Cash,513.66,4.76,24.45,9.5
372-62-5264,C,South,Banglore,Normal,Male,Food and beverages,52.6,9,23.67,497.07,01-01-2019,2.42.00 PM,January,Cash,473.4,4.76,22.53,7.6
800-09-8606,A,North,Delhi,Member,Male,Home and lifestyle,87.37,5,21.84,458.69,01-01-2019,7.45.00 PM,January,Cash,436.85,4.76,20.79,6.6
182-52-7000,A,North,Delhi,Member,Male,Sports and travel,27.04,4,5.41,113.57,01-01-2019,8.26.00 PM,January,Ewallet,108.16,4.76,5.15,6.9
826-58-8051,B,West,Mumbai,Normal,Female,Home and lifestyle,62.19,4,12.44,261.2,01-06-2019,7.46.00 PM,June,Ewallet,248.76,4.76,11.84,4.3
868-06-0466,A,North,Delhi,Member,Female,Electronic accessories,69.58,9,31.31,657.53,02-01-2019,7.38.00 PM,January,Credit card,626.22,4.76,29.81,7.8
751-41-9720,C,South,Banglore,Normal,Female,Home and lifestyle,97.5,10,48.75,1023.75,01-12-2019,4.18.00 PM,December,Ewallet,975,4.76,46.41,8
626-43-7888,C,South,Banglore,Normal,Male,Fashion accessories,60.41,8,24.16,507.44,02-07-2019,12.23.00 PM,July,Ewallet,483.28,4.76,23,9.6
176-64-7711,B,West,Mumbai,Normal,Female,Food and beverages,32.32,3,4.85,101.81,03-01-2019,7.11.00 PM,January,Credit card,96.96,4.76,4.62,4.3
191-29-0321,B,West,Mumbai,Member,Male,Fashion accessories,19.77,10,9.89,207.59,02-01-2019,6.57.00 PM,January,Credit card,197.7,4.76,9.41,5
729-06-2010,B,West,Mumbai,Member,Female,Health and beauty,80.47,9,36.21,760.44,01-06-2019,11.18.00 AM,June,Cash,724.23,4.76,34.47,9.2
640-48-5028,B,West,Mumbai,Member,Male,Home and lifestyle,88.39,9,39.78,835.29,03-02-2019,12.40.00 PM,February,Cash,795.51,4.76,37.87,6.3
186-79-9562,B,West,Mumbai,Normal,Female,Health and beauty,71.77,7,25.12,527.51,03-01-2019,2.06.00 PM,January,Cash,502.39,4.76,23.91,8.9
834-45-5519,B,West,Mumbai,Normal,Male,Electronic accessories,43,4,8.6,180.6,01-01-2019,8.48.00 PM,January,Ewallet,172,4.76,8.19,7.6
162-65-8559,C,South,Banglore,Member,Female,Food and beverages,68.98,1,3.45,72.43,01-01-2019,8.13.00 PM,January,Cash,68.98,4.76,3.28,4.8
760-27-5490,C,South,Banglore,Normal,Female,Fashion accessories,15.62,8,6.25,131.21,01-01-2019,8.37.00 PM,January,Ewallet,124.96,4.76,5.95,9.1
445-30-9252,A,North,Delhi,Normal,Female,Sports and travel,25.7,3,3.86,80.96,01-01-2019,5.59.00 PM,January,Ewallet,77.1,4.76,3.67,6.1
786-94-2700,A,North,Delhi,Member,Female,Food and beverages,80.62,6,24.19,507.91,02-01-2019,8.18.00 PM,January,Cash,483.72,4.76,23.03,9.1
728-88-7867,C,South,Banglore,Member,Male,Home and lifestyle,75.53,4,15.11,317.23,03-01-2019,3.52.00 PM,January,Ewallet,302.12,4.76,14.38,8.3
183-21-3799,C,South,Banglore,Normal,Male,Electronic accessories,77.63,9,34.93,733.6,02-01-2019,3.14.00 PM,January,Ewallet,698.67,4.76,33.26,7.2
268-20-3585,C,South,Banglore,Normal,Male,Health and beauty,13.85,9,6.23,130.88,02-04-2019,12.50.00 PM,April,Ewallet,124.65,4.76,5.93,6
735-32-9839,C,South,Banglore,Member,Female,Fashion accessories,98.7,8,39.48,829.08,01-01-2019,10.36.00 AM,January,Ewallet,789.6,4.76,37.58,8.5
258-92-7466,A,North,Delhi,Normal,Male,Health and beauty,35.68,5,8.92,187.32,02-06-2019,6.33.00 PM,June,Credit card,178.4,4.76,8.49,6.6
857-16-3520,A,North,Delhi,Member,Male,Fashion accessories,71.46,7,25.01,525.23,03-01-2019,4.06.00 PM,January,Ewallet,500.22,4.76,23.81,4.5
482-17-1179,A,North,Delhi,Member,Female,Electronic accessories,11.94,3,1.79,37.61,01-01-2019,12.47.00 PM,January,Credit card,35.82,4.76,1.71,8.1
788-21-5741,A,North,Delhi,Normal,Female,Fashion accessories,45.38,3,6.81,142.95,02-01-2019,1.34.00 PM,January,Credit card,136.14,4.76,6.48,7.2
821-14-9046,B,West,Mumbai,Member,Male,Fashion accessories,17.48,6,5.24,110.12,01-01-2019,3.04.00 PM,January,Credit card,104.88,4.76,4.99,6.1
418-05-0656,B,West,Mumbai,Normal,Male,Fashion accessories,25.56,7,8.95,187.87,02-02-2019,8.42.00 PM,February,Cash,178.92,4.76,8.52,7.1
678-79-0726,C,South,Banglore,Member,Male,Sports and travel,90.63,9,40.78,856.45,01-01-2019,3.28.00 PM,January,Cash,815.67,4.76,38.83,5.1
776-68-1096,B,West,Mumbai,Normal,Female,Home and lifestyle,44.12,3,6.62,138.98,03-01-2019,1.45.00 PM,January,Credit card,132.36,4.76,6.3,7.9
592-46-1692,C,South,Banglore,Member,Male,Food and beverages,36.77,7,12.87,270.26,01-11-2019,8.10.00 PM,November,Cash,257.39,4.76,12.25,7.4
434-35-9162,B,West,Mumbai,Member,Female,Food and beverages,23.34,4,4.67,98.03,02-04-2019,6.53.00 PM,April,Ewallet,93.36,4.76,4.44,7.4
149-14-0304,C,South,Banglore,Member,Male,Health and beauty,28.5,8,11.4,239.4,02-06-2019,2.24.00 PM,June,Cash,228,4.76,10.85,6.6
442-44-6497,C,South,Banglore,Member,Female,Home and lifestyle,55.57,3,8.34,175.05,01-08-2019,11.42.00 AM,August,Credit card,166.71,4.76,7.94,5.9
174-64-0215,B,West,Mumbai,Normal,Female,Sports and travel,69.74,10,34.87,732.27,03-05-2019,5.49.00 PM,May,Credit card,697.4,4.76,33.2,8.9
210-74-9613,C,South,Banglore,Normal,Female,Fashion accessories,97.26,4,19.45,408.49,03-01-2019,3.33.00 PM,January,Ewallet,389.04,4.76,18.52,6.8
299-29-0180,B,West,Mumbai,Member,Male,Home and lifestyle,52.18,7,18.26,383.52,03-09-2019,10.54.00 AM,September,Cash,365.26,4.76,17.39,9.3
247-11-2470,A,North,Delhi,Member,Male,Fashion accessories,22.32,4,4.46,93.74,03-01-2019,4.23.00 PM,January,Credit card,89.28,4.76,4.25,4.4
635-28-5728,A,North,Delhi,Normal,Female,Health and beauty,56,3,8.4,176.4,02-01-2019,7.33.00 PM,January,Ewallet,168,4.76,8,4.8
756-49-0168,A,North,Delhi,Member,Female,Fashion accessories,19.7,1,0.99,20.69,02-08-2019,11.39.00 AM,August,Ewallet,19.7,4.76,0.94,9.5
438-23-1242,B,West,Mumbai,Normal,Female,Electronic accessories,75.88,7,26.56,557.72,01-01-2019,10.38.00 AM,January,Ewallet,531.16,4.76,25.28,8.9
238-45-6950,B,West,Mumbai,Member,Female,Food and beverages,53.72,1,2.69,56.41,03-01-2019,8.03.00 PM,January,Ewallet,53.72,4.76,2.56,6.4
607-65-2441,C,South,Banglore,Member,Female,Health and beauty,81.95,10,40.98,860.48,03-10-2019,12.39.00 PM,October,Credit card,819.5,4.76,39.01,6
386-27-7606,C,South,Banglore,Member,Male,Home and lifestyle,81.2,7,28.42,596.82,03-01-2019,3.59.00 PM,January,Credit card,568.4,4.76,27.06,8.1
137-63-5492,C,South,Banglore,Normal,Female,Electronic accessories,58.76,10,29.38,616.98,01-01-2019,2.26.00 PM,January,Ewallet,587.6,4.76,27.97,9
197-77-7132,B,West,Mumbai,Member,Female,Electronic accessories,91.56,8,36.62,769.1,01-12-2019,6.22.00 PM,December,Ewallet,732.48,4.76,34.87,6
805-86-0265,A,North,Delhi,Normal,Female,Home and lifestyle,93.96,9,42.28,887.92,03-01-2019,11.32.00 AM,January,Cash,845.64,4.76,40.25,9.8
733-29-1227,C,South,Banglore,Normal,Female,Home and lifestyle,55.61,7,19.46,408.73,03-01-2019,12.41.00 PM,January,Cash,389.27,4.76,18.53,8.5
451-73-2711,C,South,Banglore,Normal,Female,Food and beverages,84.83,1,4.24,89.07,01-01-2019,3.20.00 PM,January,Ewallet,84.83,4.76,4.04,8.8
373-14-0504,A,North,Delhi,Member,Male,Sports and travel,71.63,2,7.16,150.42,02-12-2019,2.33.00 PM,December,Ewallet,143.26,4.76,6.82,8.8
546-80-2899,A,North,Delhi,Member,Female,Home and lifestyle,37.69,2,3.77,79.15,02-01-2019,3.29.00 PM,January,Ewallet,75.38,4.76,3.59,9.5
345-68-9016,C,South,Banglore,Member,Male,Sports and travel,31.67,8,12.67,266.03,01-02-2019,4.19.00 PM,February,Credit card,253.36,4.76,12.06,5.6
390-17-5806,C,South,Banglore,Member,Male,Food and beverages,38.42,1,1.92,40.34,02-02-2019,4.33.00 PM,February,Cash,38.42,4.76,1.83,8.6
457-13-1708,B,West,Mumbai,Member,Female,Fashion accessories,65.23,10,32.62,684.92,01-08-2019,7.07.00 PM,August,Credit card,652.3,4.76,31.05,5.2
664-14-2882,C,South,Banglore,Member,Male,Home and lifestyle,10.53,5,2.63,55.28,01-01-2019,2.43.00 PM,January,Credit card,52.65,4.76,2.51,5.8
487-79-6868,B,West,Mumbai,Member,Male,Home and lifestyle,12.29,9,5.53,116.14,03-01-2019,7.28.00 PM,January,Credit card,110.61,4.76,5.27,8
314-23-4520,C,South,Banglore,Member,Female,Health and beauty,81.23,7,28.43,597.04,01-01-2019,8.44.00 PM,January,Cash,568.61,4.76,27.07,9
210-30-7976,B,West,Mumbai,Member,Male,Fashion accessories,22.32,4,4.46,93.74,03-01-2019,11.16.00 AM,January,Ewallet,89.28,4.76,4.25,4.1
585-86-8361,A,North,Delhi,Normal,Male,Food and beverages,27.28,5,6.82,143.22,02-03-2019,10.31.00 AM,March,Credit card,136.4,4.76,6.49,8.6
807-14-7833,A,North,Delhi,Member,Male,Electronic accessories,17.42,10,8.71,182.91,02-01-2019,12.30.00 PM,January,Ewallet,174.2,4.76,8.29,7
775-72-1988,B,West,Mumbai,Normal,Female,Home and lifestyle,73.28,5,18.32,384.72,01-01-2019,3.05.00 PM,January,Ewallet,366.4,4.76,17.44,8.4
288-38-3758,C,South,Banglore,Member,Male,Fashion accessories,84.87,3,12.73,267.34,01-01-2019,6.30.00 PM,January,Ewallet,254.61,4.76,12.12,7.4
652-43-6591,A,North,Delhi,Normal,Male,Fashion accessories,97.29,8,38.92,817.24,03-09-2019,1.18.00 PM,September,Credit card,778.32,4.76,37.05,6.2
785-96-0615,B,West,Mumbai,Member,Male,Electronic accessories,35.74,8,14.3,300.22,02-01-2019,3.28.00 PM,January,Ewallet,285.92,4.76,13.61,4.9
406-46-7107,A,North,Delhi,Normal,Male,Home and lifestyle,96.52,6,28.96,608.08,01-11-2019,11.52.00 AM,November,Cash,579.12,4.76,27.57,4.5
250-17-5703,A,North,Delhi,Member,Female,Food and beverages,18.85,10,9.43,197.93,02-01-2019,6.24.00 PM,January,Ewallet,188.5,4.76,8.97,5.6
156-95-3964,A,North,Delhi,Normal,Male,Food and beverages,55.39,4,11.08,232.64,03-01-2019,3.19.00 PM,January,Ewallet,221.56,4.76,10.55,8
842-40-8179,B,West,Mumbai,Member,Male,Food and beverages,77.2,10,38.6,810.6,02-11-2019,10.38.00 AM,November,Credit card,772,4.76,36.75,5.6
525-09-8450,B,West,Mumbai,Normal,Female,Electronic accessories,72.13,10,36.07,757.37,01-01-2019,3.12.00 PM,January,Credit card,721.3,4.76,34.33,4.2
410-67-1709,A,North,Delhi,Member,Male,Fashion accessories,63.88,8,25.55,536.59,01-01-2019,5.48.00 PM,January,Ewallet,511.04,4.76,24.33,9.9
587-73-4862,A,North,Delhi,Member,Male,Health and beauty,10.69,5,2.67,56.12,03-01-2019,11.07.00 AM,January,Ewallet,53.45,4.76,2.54,7.6
787-87-2010,A,North,Delhi,Member,Female,Health and beauty,55.5,4,11.1,233.1,01-01-2019,3.48.00 PM,January,Credit card,222,4.76,10.57,6.6
593-14-4239,B,West,Mumbai,Normal,Male,Home and lifestyle,95.46,8,38.18,801.86,03-05-2019,7.40.00 PM,May,Ewallet,763.68,4.76,36.35,4.7
801-88-0346,C,South,Banglore,Normal,Male,Fashion accessories,76.06,3,11.41,239.59,01-05-2019,8.30.00 PM,May,Credit card,228.18,4.76,10.86,9.8
388-76-2555,B,West,Mumbai,Normal,Female,Sports and travel,13.69,6,4.11,86.25,02-01-2019,1.59.00 PM,January,Cash,82.14,4.76,3.91,6.3
711-31-1234,B,West,Mumbai,Normal,Male,Electronic accessories,95.64,4,19.13,401.69,03-01-2019,6.51.00 PM,January,Cash,382.56,4.76,18.21,7.9
886-54-6089,A,North,Delhi,Normal,Male,Home and lifestyle,11.43,6,3.43,72.01,01-01-2019,5.24.00 PM,January,Cash,68.58,4.76,3.26,7.7
707-32-7409,B,West,Mumbai,Member,Male,Sports and travel,95.54,4,19.11,401.27,02-01-2019,11.58.00 AM,January,Ewallet,382.16,4.76,18.19,4.5
759-98-4285,C,South,Banglore,Member,Male,Health and beauty,85.87,7,30.05,631.14,02-01-2019,7.01.00 PM,January,Credit card,601.09,4.76,28.61,8
201-63-8275,C,South,Banglore,Member,Male,Sports and travel,67.99,7,23.8,499.73,02-01-2019,4.50.00 PM,January,Ewallet,475.93,4.76,22.65,5.7
471-06-8611,C,South,Banglore,Normal,Male,Food and beverages,52.42,1,2.62,55.04,02-06-2019,10.22.00 AM,June,Credit card,52.42,4.76,2.5,6.3
200-16-5952,C,South,Banglore,Member,Female,Food and beverages,65.65,2,6.57,137.87,01-01-2019,4.46.00 PM,January,Cash,131.3,4.76,6.25,6
120-54-2248,B,West,Mumbai,Normal,Male,Food and beverages,28.86,5,7.22,151.52,01-01-2019,6.08.00 PM,January,Credit card,144.3,4.76,6.87,8
102-77-2261,C,South,Banglore,Member,Female,Health and beauty,65.31,7,22.86,480.03,03-05-2019,6.02.00 PM,May,Credit card,457.17,4.76,21.76,4.2
875-31-8302,B,West,Mumbai,Normal,Female,Sports and travel,93.38,1,4.67,98.05,01-03-2019,1.07.00 PM,March,Cash,93.38,4.76,4.44,9.6
102-06-2002,C,South,Banglore,Member,Female,Sports and travel,25.25,5,6.31,132.56,03-01-2019,5.52.00 PM,January,Cash,126.25,4.76,6.01,6.1
457-94-0464,B,West,Mumbai,Member,Female,Electronic accessories,87.87,9,39.54,830.37,01-01-2019,8.32.00 PM,January,Ewallet,790.83,4.76,37.64,5.6
629-42-4133,C,South,Banglore,Normal,Female,Health and beauty,21.8,8,8.72,183.12,02-01-2019,7.24.00 PM,January,Cash,174.4,4.76,8.3,8.3
534-53-3526,A,North,Delhi,Normal,Male,Sports and travel,94.76,4,18.95,397.99,02-11-2019,4.06.00 PM,November,Ewallet,379.04,4.76,18.04,7.8
307-04-2070,A,North,Delhi,Member,Male,Fashion accessories,30.62,1,1.53,32.15,02-05-2019,2.14.00 PM,May,Credit card,30.62,4.76,1.46,4.1
468-99-7231,C,South,Banglore,Normal,Male,Home and lifestyle,44.01,8,17.6,369.68,03-03-2019,5.36.00 PM,March,Cash,352.08,4.76,16.76,8.8
516-77-6464,C,South,Banglore,Member,Male,Health and beauty,10.16,5,2.54,53.34,02-01-2019,1.08.00 PM,January,Ewallet,50.8,4.76,2.42,4.1
404-91-5964,A,North,Delhi,Normal,Female,Electronic accessories,74.58,7,26.1,548.16,02-04-2019,4.09.00 PM,April,Credit card,522.06,4.76,24.85,9
886-77-9084,C,South,Banglore,Normal,Female,Electronic accessories,71.89,8,28.76,603.88,02-01-2019,11.33.00 AM,January,Ewallet,575.12,4.76,27.38,5.5
790-38-4466,C,South,Banglore,Normal,Male,Health and beauty,10.99,5,2.75,57.7,01-01-2019,10.18.00 AM,January,Credit card,54.95,4.76,2.62,9.3
704-10-4056,C,South,Banglore,Member,Female,Health and beauty,60.47,3,9.07,190.48,01-01-2019,10.55.00 AM,January,Credit card,181.41,4.76,8.64,5.6
497-37-6538,A,North,Delhi,Normal,Female,Sports and travel,58.91,7,20.62,432.99,01-01-2019,3.15.00 PM,January,Ewallet,412.37,4.76,19.63,9.7
651-96-5970,A,North,Delhi,Normal,Female,Fashion accessories,46.41,1,2.32,48.73,03-03-2019,8.06.00 PM,March,Credit card,46.41,4.76,2.21,4
400-80-4065,C,South,Banglore,Member,Female,Health and beauty,68.55,4,13.71,287.91,02-01-2019,8.21.00 PM,January,Credit card,274.2,4.76,13.05,9.2
744-16-7898,B,West,Mumbai,Normal,Male,Home and lifestyle,97.37,10,48.69,1022.39,01-01-2019,1.48.00 PM,January,Credit card,973.7,4.76,46.35,4.9
263-12-5321,A,North,Delhi,Member,Female,Electronic accessories,92.6,7,32.41,680.61,02-01-2019,12.52.00 PM,January,Credit card,648.2,4.76,30.85,9.3
702-72-0487,A,North,Delhi,Normal,Male,Electronic accessories,46.61,2,4.66,97.88,02-01-2019,12.28.00 PM,January,Credit card,93.22,4.76,4.44,6.6
605-83-1050,B,West,Mumbai,Normal,Female,Fashion accessories,27.18,2,2.72,57.08,03-01-2019,4.26.00 PM,January,Ewallet,54.36,4.76,2.59,4.3
443-60-9639,C,South,Banglore,Member,Male,Home and lifestyle,60.87,1,3.04,63.91,01-01-2019,1.24.00 PM,January,Cash,60.87,4.76,2.9,5.5
864-24-7918,A,North,Delhi,Member,Male,Sports and travel,24.49,10,12.25,257.15,02-01-2019,3.15.00 PM,January,Cash,244.9,4.76,11.66,8.1
359-94-5395,B,West,Mumbai,Normal,Female,Health and beauty,92.78,1,4.64,97.42,03-01-2019,10.50.00 AM,January,Credit card,92.78,4.76,4.42,9.8
401-09-4232,C,South,Banglore,Member,Female,Home and lifestyle,86.69,5,21.67,455.12,02-11-2019,6.38.00 PM,November,Ewallet,433.45,4.76,20.63,9.4
751-15-6198,B,West,Mumbai,Normal,Female,Sports and travel,23.01,6,6.9,144.96,01-12-2019,4.45.00 PM,December,Ewallet,138.06,4.76,6.57,7.9
324-41-6833,C,South,Banglore,Member,Male,Electronic accessories,30.2,8,12.08,253.68,03-03-2019,7.30.00 PM,March,Ewallet,241.6,4.76,11.5,5.1
474-33-8305,C,South,Banglore,Member,Female,Fashion accessories,67.39,7,23.59,495.32,03-01-2019,1.23.00 PM,January,Ewallet,471.73,4.76,22.45,6.9
759-29-9521,A,North,Delhi,Member,Male,Fashion accessories,48.96,9,22.03,462.67,03-04-2019,11.27.00 AM,April,Cash,440.64,4.76,20.97,8
831-81-6575,B,West,Mumbai,Member,Male,Electronic accessories,75.59,9,34.02,714.33,02-01-2019,11.12.00 AM,January,Cash,680.31,4.76,32.38,8
220-68-6701,A,North,Delhi,Normal,Male,Home and lifestyle,77.47,4,15.49,325.37,03-01-2019,4.36.00 PM,January,Cash,309.88,4.76,14.75,4.2
618-34-8551,A,North,Delhi,Normal,Male,Sports and travel,93.18,2,9.32,195.68,01-01-2019,6.41.00 PM,January,Credit card,186.36,4.76,8.87,8.5
257-60-7754,A,North,Delhi,Normal,Male,Electronic accessories,50.23,4,10.05,210.97,01-08-2019,5.12.00 PM,August,Cash,200.92,4.76,9.56,9
559-61-5987,B,West,Mumbai,Normal,Male,Health and beauty,17.75,1,0.89,18.64,01-01-2019,10.38.00 AM,January,Cash,17.75,4.76,0.84,8.6
189-55-2313,C,South,Banglore,Normal,Male,Fashion accessories,62.18,10,31.09,652.89,01-01-2019,10.33.00 AM,January,Ewallet,621.8,4.76,29.6,6
565-91-4567,B,West,Mumbai,Normal,Female,Health and beauty,10.75,8,4.3,90.3,03-01-2019,2.38.00 PM,January,Ewallet,86,4.76,4.09,6.2
380-60-5336,A,North,Delhi,Normal,Male,Electronic accessories,40.26,10,20.13,422.73,02-01-2019,6.06.00 PM,January,Credit card,402.6,4.76,19.16,5
815-04-6282,C,South,Banglore,Member,Male,Sports and travel,64.97,5,16.24,341.09,02-08-2019,12.52.00 PM,August,Credit card,324.85,4.76,15.46,6.5
674-56-6360,A,North,Delhi,Normal,Female,Electronic accessories,95.15,1,4.76,99.91,03-01-2019,2.00.00 PM,January,Cash,95.15,4.76,4.53,6
778-34-2523,A,North,Delhi,Member,Male,Electronic accessories,48.62,8,19.45,408.41,01-01-2019,10.57.00 AM,January,Cash,388.96,4.76,18.51,5
499-27-7781,B,West,Mumbai,Normal,Male,Food and beverages,53.21,8,21.28,446.96,03-01-2019,4.45.00 PM,January,Ewallet,425.68,4.76,20.26,5
477-59-2456,C,South,Banglore,Normal,Male,Fashion accessories,45.44,7,15.9,333.98,01-01-2019,11.15.00 AM,January,Cash,318.08,4.76,15.14,9.2
832-51-6761,A,North,Delhi,Normal,Female,Food and beverages,33.88,8,13.55,284.59,01-01-2019,8.29.00 PM,January,Ewallet,271.04,4.76,12.9,9.6
869-11-3082,B,West,Mumbai,Member,Female,Health and beauty,96.16,4,19.23,403.87,01-01-2019,8.03.00 PM,January,Credit card,384.64,4.76,18.31,8.4
190-59-3964,B,West,Mumbai,Member,Female,Food and beverages,47.16,5,11.79,247.59,02-03-2019,2.35.00 PM,March,Credit card,235.8,4.76,11.22,6
366-43-6862,B,West,Mumbai,Normal,Female,Electronic accessories,52.89,4,10.58,222.14,03-01-2019,4.32.00 PM,January,Ewallet,211.56,4.76,10.07,6.7
186-43-8965,A,North,Delhi,Member,Male,Home and lifestyle,47.68,2,4.77,100.13,02-01-2019,10.10.00 AM,January,Credit card,95.36,4.76,4.54,4.1
784-21-9238,C,South,Banglore,Member,Female,Sports and travel,10.17,1,0.51,10.68,02-07-2019,2.15.00 PM,July,Cash,10.17,4.76,0.48,5.9
276-75-6884,A,North,Delhi,Normal,Male,Health and beauty,68.71,3,10.31,216.44,03-04-2019,10.05.00 AM,April,Cash,206.13,4.76,9.81,8.7
109-86-4363,B,West,Mumbai,Member,Male,Sports and travel,60.08,7,21.03,441.59,02-01-2019,11.36.00 AM,January,Credit card,420.56,4.76,20.02,4.5
569-76-2760,A,North,Delhi,Member,Male,Sports and travel,22.01,4,4.4,92.44,01-01-2019,6.15.00 PM,January,Credit card,88.04,4.76,4.19,6.6
222-42-0244,B,West,Mumbai,Member,Male,Health and beauty,72.11,9,32.45,681.44,01-01-2019,1.53.00 PM,January,Credit card,648.99,4.76,30.89,7.7
760-53-9233,A,North,Delhi,Member,Female,Fashion accessories,41.28,3,6.19,130.03,03-01-2019,6.37.00 PM,January,Credit card,123.84,4.76,5.89,8.5
538-22-0304,C,South,Banglore,Normal,Female,Electronic accessories,64.95,10,32.48,681.98,03-01-2019,6.27.00 PM,January,Cash,649.5,4.76,30.92,5.2
416-17-9926,A,North,Delhi,Member,Male,Electronic accessories,74.22,10,37.11,779.31,01-01-2019,2.42.00 PM,January,Credit card,742.2,4.76,35.33,4.3
237-44-6163,A,North,Delhi,Normal,Female,Electronic accessories,10.56,8,4.22,88.7,01-01-2019,5.43.00 PM,January,Cash,84.48,4.76,4.02,7.6
636-17-0325,B,West,Mumbai,Normal,Female,Health and beauty,62.57,4,12.51,262.79,02-01-2019,6.37.00 PM,January,Cash,250.28,4.76,11.91,9.5
343-75-9322,B,West,Mumbai,Member,Male,Sports and travel,11.85,8,4.74,99.54,01-09-2019,4.34.00 PM,September,Cash,94.8,4.76,4.51,4.1
528-14-9470,A,North,Delhi,Member,Female,Health and beauty,91.3,1,4.57,95.87,02-01-2019,2.42.00 PM,January,Ewallet,91.3,4.76,4.35,9.2
